cluster_id	scan_id	precursor_mz	precursor_charge	quality_score	confidence	ptm_flag	within_var	mean_similarity
1446	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "530243"; PrecursorID: "0"; scans: "12502"	894.9473	4	0.7335	MEDIUM	False	0.0281	0.9719
26205	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "802224"; PrecursorID: "0"; scans: "20228"	799.1147	3	0.7335	MEDIUM	True	0.0281	0.9719
26205	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "802232"; PrecursorID: "0"; scans: "20237"	798.7818	3	0.7335	MEDIUM	True	0.0281	0.9719
26205	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "929515"; PrecursorID: "0"; scans: "20059"	798.7814	3	0.7335	MEDIUM	True	0.0281	0.9719
26205	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "995076"; PrecursorID: "0"; scans: "21895"	798.7830	3	0.7335	MEDIUM	True	0.0281	0.9719
39766	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "933425"; PrecursorID: "0"; scans: "24392"	549.3356	2	0.7335	MEDIUM	False	0.0281	0.9719
39766	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "999459"; PrecursorID: "0"; scans: "26516"	549.3360	2	0.7335	MEDIUM	False	0.0281	0.9719
41463	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "948780"; PrecursorID: "0"; scans: "41293"	798.4484	3	0.7335	MEDIUM	False	0.0281	0.9719
41463	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1015524"; PrecursorID: "0"; scans: "43517"	798.4476	3	0.7335	MEDIUM	False	0.0281	0.9719
41665	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "950327"; PrecursorID: "0"; scans: "42945"	753.4545	2	0.7335	MEDIUM	False	0.0281	0.9719
41665	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1016755"; PrecursorID: "0"; scans: "44831"	753.4541	2	0.7335	MEDIUM	False	0.0281	0.9719
16723	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_03.raw"; SpectrumID: "711080"; PrecursorID: "0"; scans: "62447"	662.3780	2	0.7334	MEDIUM	False	0.0281	0.9719
16723	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "775960"; PrecursorID: "0"; scans: "61948"	662.3784	2	0.7334	MEDIUM	False	0.0281	0.9719
18553	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "732855"; PrecursorID: "0"; scans: "15261"	632.8909	2	0.7334	MEDIUM	False	0.0282	0.9718
18553	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "925342"; PrecursorID: "0"; scans: "15225"	632.8924	2	0.7334	MEDIUM	False	0.0282	0.9718
29948	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "830373"; PrecursorID: "0"; scans: "50620"	881.4578	3	0.7334	MEDIUM	False	0.0282	0.9718
29948	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "830427"; PrecursorID: "0"; scans: "50678"	881.4954	3	0.7334	MEDIUM	False	0.0282	0.9718
32446	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "857151"; PrecursorID: "0"; scans: "9230"	498.6408	3	0.7334	MEDIUM	False	0.0282	0.9718
32446	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "920123"; PrecursorID: "0"; scans: "9287"	498.6412	3	0.7334	MEDIUM	False	0.0282	0.9718
34579	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "877099"; PrecursorID: "0"; scans: "31762"	780.5046	2	0.7334	MEDIUM	False	0.0282	0.9718
34579	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "940235"; PrecursorID: "0"; scans: "31968"	780.5046	2	0.7334	MEDIUM	False	0.0282	0.9718
34579	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1006507"; PrecursorID: "0"; scans: "33991"	780.5054	2	0.7334	MEDIUM	False	0.0282	0.9718
40841	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "943936"; PrecursorID: "0"; scans: "36020"	503.3282	3	0.7334	MEDIUM	False	0.0282	0.9718
40841	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1010309"; PrecursorID: "0"; scans: "38007"	503.3291	3	0.7334	MEDIUM	False	0.0282	0.9718
2059	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "534415"; PrecursorID: "0"; scans: "17005"	576.6465	3	0.7333	MEDIUM	False	0.0282	0.9718
2059	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "534459"; PrecursorID: "0"; scans: "17056"	576.6462	3	0.7333	MEDIUM	False	0.0282	0.9718
3798	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "552208"; PrecursorID: "0"; scans: "35766"	782.4307	2	0.7333	MEDIUM	False	0.0282	0.9718
3798	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "552578"; PrecursorID: "0"; scans: "36164"	782.4300	2	0.7333	MEDIUM	False	0.0282	0.9718
18134	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "729458"; PrecursorID: "0"; scans: "11444"	485.0133	4	0.7333	MEDIUM	False	0.0282	0.9718
18134	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "729514"; PrecursorID: "0"; scans: "11508"	485.2643	4	0.7333	MEDIUM	False	0.0282	0.9718
37833	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "905901"; PrecursorID: "0"; scans: "62810"	825.5022	3	0.7333	MEDIUM	False	0.0282	0.9718
37833	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "905924"; PrecursorID: "0"; scans: "62835"	825.4880	3	0.7333	MEDIUM	False	0.0282	0.9718
42924	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "960722"; PrecursorID: "0"; scans: "54037"	665.7554	3	0.7333	MEDIUM	False	0.0282	0.9718
42924	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1027265"; PrecursorID: "0"; scans: "55932"	665.7549	3	0.7333	MEDIUM	False	0.0282	0.9718
7247	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "601462"; PrecursorID: "0"; scans: "16656"	692.3998	2	0.7332	MEDIUM	False	0.0282	0.9718
7247	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "601807"; PrecursorID: "0"; scans: "17035"	692.3986	2	0.7332	MEDIUM	False	0.0282	0.9718
7247	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_03.raw"; SpectrumID: "668199"; PrecursorID: "0"; scans: "16398"	692.3987	2	0.7332	MEDIUM	False	0.0282	0.9718
14112	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_03.raw"; SpectrumID: "682723"; PrecursorID: "0"; scans: "32344"	773.7589	3	0.7332	MEDIUM	False	0.0282	0.9718
14112	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "747896"; PrecursorID: "0"; scans: "32074"	773.7610	3	0.7332	MEDIUM	False	0.0282	0.9718
25041	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "792284"; PrecursorID: "0"; scans: "8968"	577.6853	3	0.7332	MEDIUM	True	0.0282	0.9718
25041	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "857007"; PrecursorID: "0"; scans: "9068"	577.6850	3	0.7332	MEDIUM	True	0.0282	0.9718
25041	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "919958"; PrecursorID: "0"; scans: "9095"	577.6856	3	0.7332	MEDIUM	True	0.0282	0.9718
25041	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "983585"; PrecursorID: "0"; scans: "9708"	577.6856	3	0.7332	MEDIUM	True	0.0282	0.9718
39281	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "927402"; PrecursorID: "0"; scans: "17608"	473.3053	3	0.7332	MEDIUM	False	0.0282	0.9718
39281	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "992516"; PrecursorID: "0"; scans: "19187"	473.3062	3	0.7332	MEDIUM	False	0.0282	0.9718
43398	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "964495"; PrecursorID: "0"; scans: "58168"	658.3934	3	0.7332	MEDIUM	False	0.0282	0.9718
43398	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1031229"; PrecursorID: "0"; scans: "60173"	658.3942	3	0.7332	MEDIUM	False	0.0282	0.9718
3692	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "550929"; PrecursorID: "0"; scans: "34428"	864.8967	2	0.7331	MEDIUM	False	0.0282	0.9718
3692	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "554130"; PrecursorID: "0"; scans: "37789"	864.8967	2	0.7331	MEDIUM	False	0.0282	0.9718
3692	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "554515"; PrecursorID: "0"; scans: "38191"	864.8965	2	0.7331	MEDIUM	False	0.0282	0.9718
4586	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "561715"; PrecursorID: "0"; scans: "45750"	856.3853	2	0.7331	MEDIUM	False	0.0282	0.9718
4586	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1017951"; PrecursorID: "0"; scans: "46087"	856.3847	2	0.7331	MEDIUM	False	0.0282	0.9718
18412	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "731421"; PrecursorID: "0"; scans: "13674"	747.0499	3	0.7331	MEDIUM	False	0.0282	0.9718
18412	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "796416"; PrecursorID: "0"; scans: "13651"	747.0499	3	0.7331	MEDIUM	False	0.0282	0.9718
18412	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "923908"; PrecursorID: "0"; scans: "13634"	747.0509	3	0.7331	MEDIUM	False	0.0282	0.9718
36404	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "891540"; PrecursorID: "0"; scans: "47450"	1049.0503	2	0.7331	MEDIUM	False	0.0282	0.9718
36404	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "896689"; PrecursorID: "0"; scans: "52918"	1049.0487	2	0.7331	MEDIUM	False	0.0282	0.9718
40156	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "937757"; PrecursorID: "0"; scans: "29204"	622.6796	3	0.7331	MEDIUM	False	0.0282	0.9718
40156	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1004273"; PrecursorID: "0"; scans: "31623"	622.6796	3	0.7331	MEDIUM	False	0.0282	0.9718
8619	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "616134"; PrecursorID: "0"; scans: "32402"	548.7867	2	0.733	MEDIUM	False	0.0282	0.9718
8619	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "616175"; PrecursorID: "0"; scans: "32445"	548.7869	2	0.733	MEDIUM	False	0.0282	0.9718
8619	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "616265"; PrecursorID: "0"; scans: "32539"	548.7867	2	0.733	MEDIUM	False	0.0282	0.9718
23565	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "772461"; PrecursorID: "0"; scans: "58221"	772.4327	3	0.733	MEDIUM	True	0.0282	0.9718
23565	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "837572"; PrecursorID: "0"; scans: "58320"	772.4312	3	0.733	MEDIUM	True	0.0282	0.9718
23565	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "901044"; PrecursorID: "0"; scans: "57572"	772.4320	3	0.733	MEDIUM	True	0.0282	0.9718
23565	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1030800"; PrecursorID: "0"; scans: "59711"	772.4332	3	0.733	MEDIUM	True	0.0282	0.9718
32721	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "859406"; PrecursorID: "0"; scans: "11823"	747.4690	2	0.733	MEDIUM	False	0.0282	0.9718
32721	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "922480"; PrecursorID: "0"; scans: "11928"	747.4689	2	0.733	MEDIUM	False	0.0282	0.9718
34556	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "876896"; PrecursorID: "0"; scans: "31542"	535.6794	3	0.733	MEDIUM	False	0.0282	0.9718
34556	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1006312"; PrecursorID: "0"; scans: "33785"	535.6798	3	0.733	MEDIUM	False	0.0282	0.9718
14073	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_03.raw"; SpectrumID: "682435"; PrecursorID: "0"; scans: "32040"	1312.1791	2	0.7329	MEDIUM	False	0.0282	0.9718
14073	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_03.raw"; SpectrumID: "684453"; PrecursorID: "0"; scans: "34173"	1312.1800	2	0.7329	MEDIUM	False	0.0282	0.9718
17385	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "723751"; PrecursorID: "0"; scans: "4706"	414.7570	4	0.7329	MEDIUM	False	0.0282	0.9718
17385	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "854069"; PrecursorID: "0"; scans: "5637"	414.7577	4	0.7329	MEDIUM	False	0.0282	0.9718
17385	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "980665"; PrecursorID: "0"; scans: "6423"	414.7577	4	0.7329	MEDIUM	False	0.0282	0.9718
17853	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "727267"; PrecursorID: "0"; scans: "8983"	632.0226	3	0.7329	MEDIUM	False	0.0282	0.9718
17853	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "792293"; PrecursorID: "0"; scans: "8977"	632.0221	3	0.7329	MEDIUM	False	0.0282	0.9718
19145	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "737422"; PrecursorID: "0"; scans: "20504"	972.7838	4	0.7329	MEDIUM	False	0.0282	0.9718
19145	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "737431"; PrecursorID: "0"; scans: "20514"	972.5326	4	0.7329	MEDIUM	False	0.0282	0.9718
20170	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "745222"; PrecursorID: "0"; scans: "29007"	660.6898	3	0.7329	MEDIUM	True	0.0282	0.9718
20170	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "809922"; PrecursorID: "0"; scans: "28803"	660.6892	3	0.7329	MEDIUM	True	0.0282	0.9718
20170	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "874474"; PrecursorID: "0"; scans: "28754"	660.6894	3	0.7329	MEDIUM	True	0.0282	0.9718
20170	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "937145"; PrecursorID: "0"; scans: "28535"	660.6898	3	0.7329	MEDIUM	True	0.0282	0.9718
20170	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1003350"; PrecursorID: "0"; scans: "30638"	660.6903	3	0.7329	MEDIUM	True	0.0282	0.9718
20227	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "745530"; PrecursorID: "0"; scans: "29351"	865.1350	3	0.7329	MEDIUM	False	0.0282	0.9718
20227	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "745551"; PrecursorID: "0"; scans: "29379"	865.4695	3	0.7329	MEDIUM	False	0.0282	0.9718
20227	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "745553"; PrecursorID: "0"; scans: "29382"	865.8013	3	0.7329	MEDIUM	False	0.0282	0.9718
21439	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "754246"; PrecursorID: "0"; scans: "38922"	610.3279	2	0.7329	MEDIUM	False	0.0282	0.9718
21439	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "819353"; PrecursorID: "0"; scans: "38926"	610.3287	2	0.7329	MEDIUM	False	0.0282	0.9718
24630	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "788226"; PrecursorID: "0"; scans: "4138"	501.3029	4	0.7329	MEDIUM	False	0.0282	0.9718
24630	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "852807"; PrecursorID: "0"; scans: "4066"	501.3031	4	0.7329	MEDIUM	False	0.0282	0.9718
29066	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "823613"; PrecursorID: "0"; scans: "43479"	758.4083	3	0.7329	MEDIUM	False	0.0282	0.9718
29066	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "950632"; PrecursorID: "0"; scans: "43269"	758.4095	3	0.7329	MEDIUM	False	0.0282	0.9718
29066	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1017123"; PrecursorID: "0"; scans: "45216"	758.4089	3	0.7329	MEDIUM	False	0.0282	0.9718
29696	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "828531"; PrecursorID: "0"; scans: "48667"	1392.7706	2	0.7329	MEDIUM	False	0.0282	0.9718
29696	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1021702"; PrecursorID: "0"; scans: "50050"	1392.7739	2	0.7329	MEDIUM	False	0.0282	0.9718
32995	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "862302"; PrecursorID: "0"; scans: "15254"	465.7743	4	0.7329	MEDIUM	False	0.0282	0.9718
32995	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "862311"; PrecursorID: "0"; scans: "15267"	466.0248	4	0.7329	MEDIUM	False	0.0282	0.9718
